,open_time,,open,high,low,close,,,volume,close time,Quote asset volume,Number of trades,oth,null,other,market_name
0,1.57006E+12,2019/10/3,2.10E-07,9.90E-07,2.10E-07,8.30E-07," 8,223.95 ", 0.00683 ,569259,1.57015E+12,0.45378529,6877,3491,,0,FDTBTC
1,1.57015E+12,2019/10/4,8.30E-07,9.90E-07,2.20E-07,6.00E-07," 8,151.54 ", 0.00489 ,958062,1.57023E+12,0.6373885,11860,5934,,0,FDTBTC
2,1.57023E+12,2019/10/5,6.00E-07,9.90E-07,2.20E-07,8.80E-07," 8,118.12 ", 0.00714 ,951849,1.57032E+12,0.70819718,11718,5808,,0,FDTBTC
3,1.57032E+12,2019/10/6,8.80E-07,9.90E-07,2.20E-07,2.50E-07," 8,000.11 ", 0.00200 ,890578,1.57041E+12,0.65700148,11386,5665,,0,FDTBTC
4,1.57041E+12,2019/10/7,2.40E-07,9.90E-07,2.20E-07,7.40E-07," 8,194.07 ", 0.00606 ,899885,1.57049E+12,0.70071173,11115,5475,,0,FDTBTC
5,1.57049E+12,2019/10/8,7.60E-07,9.90E-07,2.90E-07,5.90E-07," 8,191.45 ", 0.00483 ,833192,1.57058E+12,0.60722309,10577,5216,,0,FDTBTC
6,1.57058E+12,2019/10/9,5.90E-07,9.90E-07,2.80E-07,5.50E-07," 8,577.12 ", 0.00472 ,653445,1.57067E+12,0.49035314,8234,4106,,0,FDTBTC
7,1.57067E+12,2019/10/10,5.50E-07,9.90E-07,2.80E-07,7.20E-07," 8,555.37 ", 0.00616 ,795753,1.57075E+12,0.59546823,10110,5039,,0,FDTBTC
8,1.57075E+12,2019/10/11,7.20E-07,9.90E-07,2.90E-07,8.40E-07," 8,266.00 ", 0.00694 ,903133,1.57084E+12,0.62534047,11141,5547,,0,FDTBTC
9,1.57084E+12,2019/10/12,8.40E-07,9.90E-07,3.20E-07,8.30E-07," 8,294.37 ", 0.00688 ,915561,1.57092E+12,0.67754642,11493,5752,,0,FDTBTC
10,1.57092E+12,2019/10/13,8.30E-07,9.90E-07,2.90E-07,6.40E-07," 8,278.59 ", 0.00530 ,934556,1.57101E+12,0.70581632,11553,5868,,0,FDTBTC
11,1.57101E+12,2019/10/14,6.50E-07,9.90E-07,2.90E-07,5.10E-07," 8,346.10 ", 0.00426 ,882853,1.5711E+12,0.67213242,10937,5395,,0,FDTBTC
12,1.5711E+12,2019/10/15,5.40E-07,9.90E-07,2.90E-07,5.10E-07," 8,171.29 ", 0.00417 ,856038,1.57118E+12,0.61322708,10636,5363,,0,FDTBTC
13,1.57118E+12,2019/10/16,5.10E-07,9.90E-07,2.90E-07,9.80E-07," 7,983.66 ", 0.00782 ,858776,1.57127E+12,0.5943855,10630,5278,,0,FDTBTC
14,1.57127E+12,2019/10/17,9.80E-07,9.90E-07,3.30E-07,6.90E-07," 8,070.80 ", 0.00557 ,850658,1.57136E+12,0.65426267,10563,5265,,0,FDTBTC
15,1.57136E+12,2019/10/18,6.60E-07,9.90E-07,2.90E-07,6.20E-07," 7,946.73 ", 0.00493 ,828484,1.57144E+12,0.56237213,10210,5155,,0,FDTBTC
16,1.57144E+12,2019/10/19,6.40E-07,9.90E-07,2.90E-07,9.40E-07," 7,944.09 ", 0.00747 ,834532,1.57153E+12,0.63329041,10278,5140,,0,FDTBTC
17,1.57153E+12,2019/10/20,9.40E-07,9.90E-07,2.90E-07,9.40E-07," 8,209.20 ", 0.00772 ,822946,1.57162E+12,0.5437094,10274,5124,,0,FDTBTC
18,1.57162E+12,2019/10/21,9.60E-07,9.90E-07,2.90E-07,7.40E-07," 8,188.84 ", 0.00606 ,816918,1.5717E+12,0.58314407,10475,5293,,0,FDTBTC
19,1.5717E+12,2019/10/22,7.40E-07,9.90E-07,2.90E-07,5.50E-07," 8,030.97 ", 0.00442 ,850801,1.57179E+12,0.63743015,10356,5276,,0,FDTBTC
20,1.57179E+12,2019/10/23,5.40E-07,9.90E-07,2.90E-07,8.30E-07," 7,456.76 ", 0.00619 ,797241,1.57188E+12,0.54385414,9898,5031,,0,FDTBTC
21,1.57188E+12,2019/10/24,8.30E-07,0.000002,2.90E-07,8.30E-07," 7,430.83 ", 0.00617 ,810194,1.57196E+12,0.62248745,9999,5065,,0,FDTBTC
22,1.57196E+12,2019/10/25,8.70E-07,0.00000199,3.70E-07,0.00000183," 8,626.25 ", 0.01579 ,740870,1.57205E+12,0.79094196,9334,4779,,0,FDTBTC
23,1.57205E+12,2019/10/26,0.00000177,0.00000199,4.00E-07,0.00000172," 9,177.60 ", 0.01579 ,751651,1.57213E+12,1.0793115,9315,4672,,0,FDTBTC
24,1.57213E+12,2019/10/27,0.00000175,0.00000199,3.70E-07,0.00000169," 9,552.39 ", 0.01614 ,762423,1.57222E+12,1.04359537,9535,4843,,0,FDTBTC
25,1.57222E+12,2019/10/28,0.00000169,0.00000199,3.90E-07,0.00000105," 9,446.89 ", 0.00992 ,691013,1.57231E+12,0.92070822,8481,4261,,0,FDTBTC
26,1.57231E+12,2019/10/29,0.00000105,0.00000151,2.90E-07,9.30E-07," 9,408.71 ", 0.00875 ,745738,1.57239E+12,0.85999162,9330,4597,,0,FDTBTC
27,1.57239E+12,2019/10/30,5.10E-07,0.00000129,2.90E-07,6.00E-07," 9,161.77 ", 0.00550 ,261178,1.57248E+12,0.23420178,3274,1653,,0,FDTBTC
28,1.57248E+12,2019/10/31,6.30E-07,0.00000199,2.90E-07,0.00000107," 9,149.05 ", 0.00979 ,521926,1.57257E+12,0.71300492,6515,3268,,0,FDTBTC
29,1.57257E+12,2019/11/1,0.00000107,0.00000199,2.90E-07,8.00E-07," 9,222.03 ", 0.00738 ,854759,1.57265E+12,1.18161943,10499,5144,,0,FDTBTC
30,1.57265E+12,2019/11/2,8.00E-07,0.00000199,2.90E-07,0.00000121," 9,286.63 ", 0.01124 ,781508,1.57274E+12,1.10647001,9762,4830,,0,FDTBTC
31,1.57274E+12,2019/11/3,0.00000121,0.00000199,3.00E-07,6.30E-07," 9,206.81 ", 0.00580 ,872387,1.57283E+12,1.14510709,10804,5353,,0,FDTBTC
32,1.57283E+12,2019/11/4,7.00E-07,0.00000199,3.20E-07,0.00000184," 9,291.21 ", 0.01710 ,899203,1.57291E+12,1.2707448,11374,5615,,0,FDTBTC
33,1.57291E+12,2019/11/5,0.00000184,0.00000199,5.40E-07,0.00000182," 9,299.98 ", 0.01693 ,883816,1.573E+12,1.32215713,11061,5501,,0,FDTBTC
34,1.573E+12,2019/11/6,0.00000182,0.00000199,5.20E-07,9.50E-07," 9,350.49 ", 0.00888 ,790458,1.57308E+12,1.1290458,9975,5008,,0,FDTBTC
35,1.57308E+12,2019/11/7,8.50E-07,0.00000199,5.20E-07,0.00000126," 9,220.24 ", 0.01162 ,814620,1.57317E+12,1.14333014,10307,5280,,0,FDTBTC
36,1.57317E+12,2019/11/8,0.00000131,0.00000199,5.60E-07,0.000001," 8,786.15 ", 0.00879 ,843013,1.57326E+12,1.25523703,10560,5130,,0,FDTBTC
37,1.57326E+12,2019/11/9,0.000001,0.00000199,5.90E-07,0.00000195," 8,800.21 ", 0.01716 ,890351,1.57334E+12,1.32421889,11092,5474,,0,FDTBTC
38,1.57334E+12,2019/11/10,9.70E-07,0.00000199,5.90E-07,0.00000192," 9,038.50 ", 0.01735 ,898202,1.57343E+12,1.34125304,11154,5565,,0,FDTBTC
39,1.57343E+12,2019/11/11,0.00000192,0.00000199,5.90E-07,0.00000127," 8,726.50 ", 0.01108 ,846888,1.57352E+12,1.20203408,10617,5358,,0,FDTBTC
40,1.57352E+12,2019/11/12,0.00000111,0.00000199,6.00E-07,0.00000161," 8,801.40 ", 0.01417 ,844236,1.5736E+12,1.27884345,10531,5275,,0,FDTBTC
41,1.5736E+12,2019/11/13,0.00000175,0.00000199,6.00E-07,9.00E-07," 8,785.73 ", 0.00791 ,346143,1.57369E+12,0.49679918,4327,2143,,0,FDTBTC
42,1.57369E+12,2019/11/14,9.00E-07,0.00000199,5.90E-07,0.00000153," 8,647.51 ", 0.01323 ,671054,1.57378E+12,1.00571633,8522,4300,,0,FDTBTC
43,1.57378E+12,2019/11/15,0.00000148,0.00000199,6.00E-07,0.00000179," 8,469.34 ", 0.01516 ,865595,1.57386E+12,1.28055694,10697,5395,,0,FDTBTC
44,1.57386E+12,2019/11/16,0.00000179,0.00000199,6.10E-07,0.00000143," 8,485.47 ", 0.01213 ,906819,1.57395E+12,1.35176924,11240,5678,,0,FDTBTC
45,1.57395E+12,2019/11/17,0.00000136,0.00000199,5.90E-07,0.00000166," 8,500.96 ", 0.01411 ,900861,1.57404E+12,1.32486402,11221,5713,,0,FDTBTC
46,1.57404E+12,2019/11/18,0.00000166,0.00000199,5.90E-07,0.00000126," 8,210.43 ", 0.01035 ,902761,1.57412E+12,1.3265693,11246,5572,,0,FDTBTC
47,1.57412E+12,2019/11/19,0.00000119,0.00000199,6.70E-07,0.00000144," 8,128.40 ", 0.01170 ,853100,1.57421E+12,1.24603264,10583,5314,,0,FDTBTC
48,1.57421E+12,2019/11/20,0.00000144,0.00000199,6.80E-07,0.00000133," 7,835.12 ", 0.01042 ,866601,1.57429E+12,1.18562099,10722,5318,,0,FDTBTC
49,1.57429E+12,2019/11/21,0.00000133,0.00000164,8.00E-07,0.00000164," 7,624.04 ", 0.01250 ,856071,1.57438E+12,1.18542678,10763,5380,,0,FDTBTC
50,1.57438E+12,2019/11/22,0.00000164,0.00000164,7.80E-07,0.00000107," 7,274.41 ", 0.00778 ,860629,1.57447E+12,1.13280699,10296,5138,,0,FDTBTC
51,1.57447E+12,2019/11/23,0.00000107,0.00000164,7.60E-07,0.00000159," 7,306.45 ", 0.01162 ,784482,1.57455E+12,1.05589424,9605,4905,,0,FDTBTC
52,1.57455E+12,2019/11/24,0.00000159,0.00000164,7.10E-07,9.30E-07," 6,935.73 ", 0.00645 ,788240,1.57464E+12,0.99784542,9719,4891,,0,FDTBTC
53,1.57464E+12,2019/11/25,9.40E-07,0.00000164,6.70E-07,9.50E-07," 7,121.93 ", 0.00677 ,789724,1.57473E+12,1.01733859,9782,4824,,0,FDTBTC
54,1.57473E+12,2019/11/26,9.40E-07,0.00000164,6.70E-07,0.00000147," 7,157.39 ", 0.01052 ,781408,1.57481E+12,0.97210064,9683,4872,,0,FDTBTC
55,1.57481E+12,2019/11/27,0.00000147,0.00000164,6.70E-07,0.000001," 7,501.08 ", 0.00750 ,797805,1.5749E+12,1.00953889,10015,5059,,0,FDTBTC
56,1.5749E+12,2019/11/28,0.000001,0.00000164,6.80E-07,0.00000164," 7,426.01 ", 0.01218 ,829182,1.57499E+12,1.06321308,10157,5139,,0,FDTBTC
57,1.57499E+12,2019/11/29,0.00000163,0.00000164,6.70E-07,0.00000137," 7,733.57 ", 0.01059 ,698988,1.57507E+12,0.95726829,8746,4382,,0,FDTBTC
58,1.57507E+12,2019/11/30,0.00000137,0.00000164,6.70E-07,0.00000144," 7,541.10 ", 0.01086 ,745663,1.57516E+12,0.97029273,9095,4611,,0,FDTBTC
59,1.57516E+12,2019/12/1,0.00000144,0.00000164,3.30E-07,0.00000128," 7,403.93 ", 0.00948 ,751753,1.57524E+12,0.89671571,9315,4687,,0,FDTBTC
60,1.57524E+12,2019/12/2,0.00000128,0.00000164,3.10E-07,0.00000144," 7,304.41 ", 0.01052 ,780874,1.57533E+12,0.91458969,9885,4975,,0,FDTBTC
61,1.57533E+12,2019/12/3,0.00000128,0.00000164,3.10E-07,7.50E-07," 7,287.64 ", 0.00547 ,849340,1.57542E+12,0.96587711,10449,5275,,0,FDTBTC
62,1.57542E+12,2019/12/4,9.70E-07,0.00000164,3.10E-07,9.20E-07," 7,186.77 ", 0.00661 ,873860,1.5755E+12,0.98025747,10694,5351,,0,FDTBTC
63,1.5755E+12,2019/12/5,9.20E-07,0.00000164,3.10E-07,8.10E-07," 7,382.81 ", 0.00598 ,800248,1.57559E+12,0.91336939,10239,5106,,0,FDTBTC
64,1.57559E+12,2019/12/6,8.90E-07,0.00000164,3.10E-07,5.10E-07," 7,533.64 ", 0.00384 ,769989,1.57568E+12,0.82862577,9517,4771,,0,FDTBTC
65,1.57568E+12,2019/12/7,4.90E-07,0.00000164,3.30E-07,0.00000151," 7,492.33 ", 0.01131 ,791680,1.57576E+12,0.92182688,9683,4821,,0,FDTBTC
66,1.57576E+12,2019/12/8,0.00000151,0.00000164,3.40E-07,0.00000133," 7,512.14 ", 0.00999 ,787761,1.57585E+12,0.93001978,9838,4874,,0,FDTBTC
67,1.57585E+12,2019/12/9,0.00000137,0.00000164,3.10E-07,0.00000142," 7,347.88 ", 0.01043 ,789848,1.57594E+12,0.87892548,9806,4963,,0,FDTBTC
68,1.57594E+12,2019/12/10,0.00000137,0.00000164,5.10E-07,0.0000015," 7,230.06 ", 0.01085 ,817310,1.57602E+12,0.96705323,9978,5022,,0,FDTBTC
69,1.57602E+12,2019/12/11,0.0000015,0.00000164,5.10E-07,8.70E-07," 7,202.80 ", 0.00627 ,706929,1.57611E+12,0.80710435,8701,4403,,0,FDTBTC
70,1.57611E+12,2019/12/12,9.60E-07,0.00000164,5.10E-07,0.00000112," 7,208.54 ", 0.00807 ,744615,1.5762E+12,0.88295873,9333,4671,,0,FDTBTC
71,1.5762E+12,2019/12/13,0.00000138,0.00000164,5.10E-07,0.0000011," 7,245.99 ", 0.00797 ,303228,1.57628E+12,0.34838469,3876,1963,,0,FDTBTC
72,1.57628E+12,2019/12/14,0.00000127,0.00000164,5.10E-07,0.00000126," 7,069.88 ", 0.00891 ,716571,1.57637E+12,0.88948215,8811,4408,,0,FDTBTC
73,1.57637E+12,2019/12/15,0.00000134,0.00000164,5.30E-07,0.00000154," 7,119.49 ", 0.01096 ,792379,1.57645E+12,0.96076565,9990,4977,,0,FDTBTC
74,1.57645E+12,2019/12/16,0.00000154,0.00000164,5.10E-07,0.00000116," 6,901.16 ", 0.00801 ,742350,1.57654E+12,0.90821329,9176,4628,,0,FDTBTC
75,1.57654E+12,2019/12/17,0.00000116,0.00000164,5.10E-07,0.00000141," 6,627.16 ", 0.00934 ,732487,1.57663E+12,0.92242089,9216,4663,,0,FDTBTC
76,1.57663E+12,2019/12/18,0.0000014,0.00000164,5.20E-07,0.00000114," 7,274.40 ", 0.00829 ,618150,1.57671E+12,0.76557718,7804,3879,,0,FDTBTC
77,1.57671E+12,2019/12/19,0.00000114,0.00000164,5.10E-07,9.50E-07," 7,147.15 ", 0.00679 ,773607,1.5768E+12,0.94200179,9496,4880,,0,FDTBTC
78,1.5768E+12,2019/12/20,0.00000124,0.00000164,5.20E-07,0.00000134," 7,192.28 ", 0.00964 ,886403,1.57689E+12,1.08243281,11104,5495,,0,FDTBTC
79,1.57689E+12,2019/12/21,0.00000127,0.00000164,5.10E-07,0.00000146," 7,132.73 ", 0.01041 ,958717,1.57697E+12,1.14407566,11988,5946,,0,FDTBTC
80,1.57697E+12,2019/12/22,0.00000118,0.00000164,5.10E-07,6.80E-07," 7,170.60 ", 0.00488 ,980747,1.57706E+12,1.20630285,12152,6029,,0,FDTBTC
81,1.57706E+12,2019/12/23,0.00000107,0.00000164,5.30E-07,0.00000135," 7,293.18 ", 0.00985 ,748896,1.57715E+12,0.92296292,9430,4718,,0,FDTBTC
82,1.57715E+12,2019/12/24,0.00000138,0.00000164,5.10E-07,7.80E-07," 7,288.12 ", 0.00568 ,619348,1.57723E+12,0.75543382,7619,3802,,0,FDTBTC
83,1.57723E+12,2019/12/25,7.70E-07,0.00000164,5.20E-07,0.00000121," 7,190.25 ", 0.00870 ,604835,1.57732E+12,0.75144463,7529,3747,,0,FDTBTC
84,1.57732E+12,2019/12/26,0.00000148,0.00000164,5.10E-07,0.00000141," 7,209.71 ", 0.01017 ,617003,1.5774E+12,0.76406233,7729,3914,,0,FDTBTC
85,1.5774E+12,2019/12/27,0.00000141,0.00000164,5.30E-07,0.00000155," 7,222.84 ", 0.01120 ,618481,1.57749E+12,0.75646589,7512,3730,,0,FDTBTC
86,1.57749E+12,2019/12/28,0.00000153,0.00000164,5.10E-07,0.00000144," 7,303.49 ", 0.01052 ,597845,1.57758E+12,0.7328625,7373,3645,,0,FDTBTC
87,1.57758E+12,2019/12/29,0.00000132,0.00000164,5.10E-07,0.00000146," 7,222.35 ", 0.01054 ,327333,1.57766E+12,0.40393314,4168,2132,,0,FDTBTC
88,1.57766E+12,2019/12/30,0.00000159,0.00000164,5.10E-07,0.00000126," 7,306.87 ", 0.00921 ,693369,1.57775E+12,0.83766124,8491,4297,,0,FDTBTC
89,1.57775E+12,2019/12/31,0.00000126,0.00000164,5.60E-07,0.00000105," 7,202.40 ", 0.00756 ,749295,1.57784E+12,0.93213747,9217,4570,,0,FDTBTC
90,1.57784E+12,2020/1/1,0.00000105,0.00000164,5.20E-07,0.00000134," 7,193.02 ", 0.00964 ,746247,1.57792E+12,0.91439367,9163,4578,,0,FDTBTC
91,1.57792E+12,2020/1/2,0.00000107,0.00000164,5.30E-07,0.00000154," 6,964.92 ", 0.01073 ,748214,1.57801E+12,0.92089525,9197,4578,,0,FDTBTC
92,1.57801E+12,2020/1/3,0.00000154,0.00000164,5.40E-07,0.00000141," 7,328.74 ", 0.01033 ,825565,1.5781E+12,1.02136893,10418,5151,,0,FDTBTC
93,1.5781E+12,2020/1/4,0.00000141,0.00000164,5.20E-07,0.000001," 7,356.44 ", 0.00736 ,759107,1.57818E+12,0.93916777,9320,4628,,0,FDTBTC
94,1.57818E+12,2020/1/5,0.000001,0.00000164,5.10E-07,0.00000155," 7,347.19 ", 0.01139 ,801321,1.57827E+12,0.95735874,9919,4985,,0,FDTBTC
95,1.57827E+12,2020/1/6,0.00000155,0.00000164,5.10E-07,0.00000142," 7,769.48 ", 0.01103 ,731195,1.57836E+12,0.90855948,9173,4643,,0,FDTBTC
96,1.57836E+12,2020/1/7,0.00000142,0.00000164,5.30E-07,0.00000116," 8,140.41 ", 0.00944 ,763034,1.57844E+12,0.93603982,9452,4707,,0,FDTBTC
97,1.57844E+12,2020/1/8,0.00000142,0.00000164,5.20E-07,9.80E-07," 8,034.28 ", 0.00787 ,696799,1.57853E+12,0.81410191,8695,4365,,0,FDTBTC
98,1.57853E+12,2020/1/9,0.00000116,0.00000164,5.60E-07,0.00000137," 7,825.35 ", 0.01072 ,560747,1.57861E+12,0.64652284,6998,3429,,0,FDTBTC
99,1.57861E+12,2020/1/10,0.00000147,0.00000164,5.70E-07,0.00000146," 8,182.75 ", 0.01195 ,772538,1.5787E+12,0.88101836,9552,4788,,0,FDTBTC
100,1.5787E+12,2020/1/11,0.00000146,0.00000164,5.60E-07,9.10E-07," 8,023.48 ", 0.00730 ,783490,1.57879E+12,0.88670603,9768,4831,,0,FDTBTC
101,1.57879E+12,2020/1/12,8.40E-07,0.00000164,5.60E-07,0.00000156," 8,181.40 ", 0.01276 ,798868,1.57887E+12,0.91726351,9984,4961,,0,FDTBTC
102,1.57887E+12,2020/1/13,0.00000161,0.00000164,5.60E-07,8.20E-07," 8,115.54 ", 0.00665 ,766061,1.57896E+12,0.85234224,9630,4841,,0,FDTBTC
103,1.57896E+12,2020/1/14,0.00000106,0.00000164,2.40E-07,0.00000106," 8,751.44 ", 0.00928 ,769154,1.57905E+12,0.82911373,9747,4817,,0,FDTBTC
104,1.57905E+12,2020/1/15,0.00000105,0.00000164,2.40E-07,8.20E-07," 8,828.98 ", 0.00724 ,623089,1.57913E+12,0.60870335,7678,3853,,0,FDTBTC
105,1.57913E+12,2020/1/16,8.40E-07,0.00000164,2.40E-07,0.00000121," 8,735.04 ", 0.01057 ,767253,1.57922E+12,0.79395551,9379,4786,,0,FDTBTC
106,1.57922E+12,2020/1/17,0.00000124,0.00000164,2.40E-07,0.00000124," 8,916.99 ", 0.01106 ,665398,1.57931E+12,0.67597298,8004,3973,,0,FDTBTC
107,1.57931E+12,2020/1/18,0.00000136,0.00000164,2.40E-07,5.90E-07," 8,935.07 ", 0.00527 ,928937,1.57939E+12,0.93524482,11637,5857,,0,FDTBTC
108,1.57939E+12,2020/1/19,5.50E-07,0.00000164,2.40E-07,0.00000114," 21,447.03 ", 0.02445 ,994771,1.57948E+12,1.01704459,12358,6196,,0,FDTBTC
109,1.57948E+12,2020/1/20,0.00000119,0.00000164,2.40E-07,0.00000138," 8,639.31 ", 0.01192 ,867316,1.57956E+12,0.86816877,10801,5419,,0,FDTBTC
110,1.57956E+12,2020/1/21,0.00000126,0.00000164,2.50E-07,0.00000124," 8,747.93 ", 0.01085 ,838973,1.57965E+12,0.80801558,10360,5139,,0,FDTBTC
111,1.57965E+12,2020/1/22,8.10E-07,0.00000164,2.40E-07,9.60E-07," 8,676.45 ", 0.00833 ,804785,1.57974E+12,0.82481105,10123,5007,,0,FDTBTC
112,1.57974E+12,2020/1/23,8.10E-07,0.00000164,2.40E-07,0.00000144," 8,529.59 ", 0.01228 ,688368,1.57982E+12,0.71782866,8471,4211,,0,FDTBTC
113,1.57982E+12,2020/1/24,0.00000142,0.00000164,2.40E-07,0.0000013," 8,429.81 ", 0.01096 ,662933,1.57991E+12,0.6140343,8196,4136,,0,FDTBTC
114,1.57991E+12,2020/1/25,0.00000145,0.00000164,2.50E-07,0.00000103," 8,352.38 ", 0.00860 ,855212,1.58E+12,0.8912182,10705,5299,,0,FDTBTC
115,1.58E+12,2020/1/26,0.00000108,0.00000164,2.60E-07,0.00000127," 8,610.80 ", 0.01094 ,841613,1.58008E+12,0.89112901,10488,5228,,0,FDTBTC
116,1.58008E+12,2020/1/27,0.00000119,0.00000164,2.50E-07,7.60E-07," 8,909.00 ", 0.00677 ,834134,1.58017E+12,0.87131681,10381,5252,,0,FDTBTC
117,1.58017E+12,2020/1/28,9.40E-07,0.00000164,2.50E-07,0.00000141," 9,121.65 ", 0.01286 ,851419,1.58026E+12,0.8566914,10485,5262,,0,FDTBTC
118,1.58026E+12,2020/1/29,0.00000125,0.00000164,2.50E-07,0.00000124," 9,302.44 ", 0.01154 ,853606,1.58034E+12,0.87410742,10605,5262,,0,FDTBTC
119,1.58034E+12,2020/1/30,0.0000013,0.00000164,2.50E-07,0.00000133," 9,298.05 ", 0.01237 ,866803,1.58043E+12,0.90015733,10885,5349,,0,FDTBTC
120,1.58043E+12,2020/1/31,0.00000116,0.00000164,2.50E-07,4.00E-07," 9,340.56 ", 0.00374 ,822236,1.58052E+12,0.87025379,10301,5215,,0,FDTBTC
121,1.58052E+12,2020/2/1,5.50E-07,0.00000164,2.50E-07,0.00000101," 9,389.57 ", 0.00948 ,848321,1.5806E+12,0.86672778,10498,5230,,0,FDTBTC
122,1.5806E+12,2020/2/2,8.60E-07,0.00000164,2.50E-07,5.50E-07," 9,336.81 ", 0.00514 ,917900,1.58069E+12,0.95770859,11234,5604,,0,FDTBTC
123,1.58069E+12,2020/2/3,5.70E-07,0.00000164,2.50E-07,0.00000138," 9,304.91 ", 0.01284 ,887201,1.58077E+12,0.90801894,11090,5570,,0,FDTBTC
124,1.58077E+12,2020/2/4,0.00000126,0.00000164,2.50E-07,6.70E-07," 8,977.32 ", 0.00601 ,994554,1.58086E+12,1.02735697,12370,6235,,0,FDTBTC
125,1.58086E+12,2020/2/5,7.30E-07,0.00000164,2.70E-07,0.00000116," 9,606.34 ", 0.01114 ,999025,1.58095E+12,1.02925262,12241,6158,,0,FDTBTC
